Nuts,ETER_ID,INST_NAME,REF_YEAR,LEGAL_STAT,FOUND_YEAR,GRAD_ISCED8,R&D_EXP,RES_MOB,COOP_RES,TOT_INC_STUD,TOT_OUT_STUD,INC_STAFF,OUT_STAFF,TOT_ACC_STAFF,FOR_ACC_STAFF,STUD_ENR_I8,TOT_EXP,TOT_REV,CORE_BUDG,TOT_STAFF,TOT_RES,TOT_STUD_ENR
NO03,NO0034,Høgskolen i Vestfold,2012,0.0,1994.0,,,0.0,0.0,43.0,5.0,,,268.0,,22.0,72970288.0229027,14042752.203983895,0.0,778.4,1.0,4406.0
NO05,NO0035,Høgskulen i Volda,2012,0.0,1994.0,,,0.0,0.0,80.0,24.0,,,186.2,,,40795842.19609102,10325748.150526416,0.0,512.8,1.0,3946.0
NO03,NO0036,Høgskolen i Østfold,2012,0.0,1994.0,,,0.0,0.0,57.0,7.0,,,283.5,,,74427365.52019371,11261922.917419167,0.0,812.5,1.0,5269.0
NO05,NO0037,Høgskolen i Ålesund,2012,0.0,1994.0,,,0.0,0.0,24.0,21.0,,,122.8,,,31097777.95614774,5506414.629904617,0.0,336.4,1.0,2088.0
NO07,NO0038,Sámi allskuvla/ Samisk høgskole,2012,0.0,1989.0,,,0.0,0.0,0.0,0.0,,,39.0,,,12768123.503364507,2775347.4869901403,0.0,141.5,1.0,167.0
NO01,NO0039,Diakonhjemmet høgskole,2012,2.0,1980.0,,,0.0,0.0,20.0,11.0,,,89.5,,,24687155.48955867,4206023.865901459,0.0,267.4,1.0,2193.0
NO06,NO0040,Dronning Mauds minne,2012,2.0,1947.0,,,0.0,0.0,6.0,13.0,,,87.4,,,14903800.350496976,1498592.3934127968,0.0,217.6,1.0,1155.0
NO05,NO0041,Kunst- og designhøgskolen i Bergen,2012,0.0,1996.0,,,0.0,0.0,17.0,8.0,,,44.1,,,14524942.408797204,1332660.1650814032,0.0,163.6,1.0,330.0
NO01,NO0042,Kunsthøgskolen i Oslo,2012,0.0,1996.0,,,0.0,0.0,12.0,10.0,,,82.5,,,40795842.19609102,10325748.087651,0.0,315.4,1.0,510.0
NO01,NO0043,Campus Kristiania - Markedshøyskolen,2012,1.0,2012.0,,,0.0,0.0,0.0,3.0,,,36.4,,,13375339.460341668,11019384.356062124,0.0,100.9,1.0,1557.0
NO01,NO0044,Norges Informasjonsteknologiske Høgskole,2012,1.0,1995.0,,,0.0,0.0,,,,,23.3,,,6647100.105684204,5231142.593410121,0.0,57.3,1.0,638.0
NO05,NO0045,NLA Høgskolen,2012,2.0,1968.0,,,0.0,0.0,0.0,0.0,,,91.6,,,21963318.21647871,5480017.39107169,0.0,247.0,1.0,1566.0
NO01,NO0046,Forsvarets høgskole,2012,0.0,2002.0,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0
NO01,NO0051,Politihøgskolen,2012,0.0,1992.0,,,0.0,0.0,0.0,0.0,,,,,,63155061.33697207,0.0,0.0,0.0,1.0,2791.0
NO05,NO0054,Betanien diakonale høgskole,2012,2.0,1923.0,,,0.0,0.0,2.0,5.0,,,15.5,,,3610520.26059852,453371.8612460033,0.0,38.7,1.0,273.0
NO05,NO0059,Haraldsplass diakonale høgskole,2012,2.0,1918.0,,,0.0,0.0,,,,,23.5,,,4407700.231435032,721863.2526655162,0.0,59.1,1.0,451.0
NO01,NO0062,Høyskolen Diakonova,2012,2.0,1916.0,,,0.0,0.0,0.0,0.0,,,22.8,,,6475498.6555363815,775374.2424850503,0.0,49.90000000000001,1.0,567.0
NO01,NO0064,Lovisenberg diakonale høgskole,2012,2.0,1994.0,,,0.0,0.0,5.0,0.0,,,52.1,,,10022742.1706733,1085470.4284892508,0.0,122.8,1.0,758.0
NO01,NO0069,Høgskolen i Oslo og Akershus,2012,0.0,2011.0,5.0,,0.0,0.0,146.0,65.0,,,1000.1,,62.0,249501782.04973847,39908626.37289133,0.0,2833.7,1.0,17251.0
PL22,PL0001,Uniwersytet Ekonomiczny w Katowicach,2012,0.0,1937.0,,1325782.0154371879,0.0,0.0,96.0,158.0,,,499.0,,206.0,24880875.570530746,11203551.031137235,14719645.374817785,1623.0,1.0,14779.0
PL21,PL0003,Akademia Górniczo-Hutnicza im. St. Staszica w Krakowie,2012,0.0,1919.0,,52775109.32683346,0.0,0.0,131.0,232.0,,,2184.0,,873.0,139903935.76600474,64446937.65383421,76685186.51277272,6780.0,1.0,39135.0
PL92,PL0004,Akademia Humanistyczna im. A. Gieysztora w Pułtusku,2012,1.0,1994.0,,,0.0,0.0,0.0,0.0,,,91.0,,0.0,0.0,0.0,0.0,340.0,1.0,2428.0
PL22,PL0005,Akademia im. Jana Długosza w Częstochowie,2012,0.0,1971.0,,623700.6237006236,0.0,0.0,5.0,16.0,,,470.0,,129.0,14379764.379764378,3782684.541305232,10550505.412574377,1222.0,1.0,7607.0
PL91,PL0006,Akademia Leona Koźmińskiego,2012,1.0,1993.0,,,0.0,0.0,133.0,103.0,,,200.0,,136.0,0.0,0.0,0.0,594.0,1.0,7623.0
PL63,PL0007,Akademia Marynarki Wojennej im. Bohaterów Westerplatte w Gdyni,2012,0.0,1922.0,,,0.0,0.0,2.0,11.0,,,233.0,,0.0,0.0,0.0,0.0,844.0,1.0,3832.0
PL51,PL0008,Uniwersytet Medyczny im. Piastów Śląskich we Wrocławiu,2012,0.0,1950.0,,,0.0,0.0,,,,,1101.0,,283.0,0.0,0.0,0.0,3207.0,1.0,5872.0
PL81,PL0009,Uniwersytet Medyczny w Lublinie,2012,0.0,1950.0,,,0.0,0.0,10.0,34.0,,,1150.0,,312.0,0.0,0.0,0.0,3295.0,1.0,7767.0
PL63,PL0010,Gdański Uniwersytet Medyczny,2012,0.0,1945.0,,,0.0,0.0,34.0,89.0,,,967.0,,243.0,0.0,0.0,0.0,2808.0,1.0,5866.0
PL63,PL0011,Akademia Morska w Gdyni,2012,0.0,1920.0,,,0.0,0.0,33.0,38.0,,,340.0,,0.0,0.0,0.0,0.0,1139.0,1.0,6501.0
PL42,PL0012,Akademia Morska w Szczecinie,2012,0.0,1947.0,,,0.0,0.0,3.0,18.0,,,261.0,,17.0,0.0,0.0,0.0,967.0,1.0,4111.0
PL61,PL0013,Akademia Muzyczna im. Feliksa Nowowiejskiego w Bydgoszczy,2012,0.0,1974.0,,,0.0,0.0,3.0,3.0,,,139.0,,9.0,0.0,0.0,0.0,400.0,1.0,620.0
PL71,PL0014,Akademia Muzyczna im. Grażyny i Kiejstuta Bacewiczów w Łodzi,2012,0.0,1945.0,,,0.0,0.0,2.0,8.0,,,217.0,,24.0,0.0,0.0,0.0,591.0,1.0,679.0
PL41,PL0015,Akademia Muzyczna im. Ignacego Jana Paderewskiego w Poznaniu,2012,0.0,1920.0,,,0.0,0.0,11.0,24.0,,,267.0,,0.0,0.0,0.0,0.0,692.0,1.0,763.0
PL51,PL0016,Akademia Muzyczna im. Karola Lipińskiego we Wrocławiu,2012,0.0,1948.0,,,0.0,0.0,6.0,9.0,,,165.0,,9.0,0.0,0.0,0.0,470.0,1.0,638.0
PL22,PL0017,Akademia Muzyczna im. Karola Szymanowskiego w Katowicach,2012,0.0,1929.0,,,0.0,0.0,4.0,11.0,,,174.0,,37.0,0.0,0.0,0.0,515.0,1.0,974.0
PL63,PL0018,Akademia Muzyczna im. Stanisława Moniuszki w Gdańsku,2012,0.0,1947.0,,,0.0,0.0,6.0,16.0,,,179.0,,7.0,0.0,0.0,0.0,535.0,1.0,851.0
PL21,PL0019,Akademia Muzyczna w Krakowie,2012,0.0,1888.0,,,0.0,0.0,17.0,15.0,,,251.0,,82.0,0.0,0.0,0.0,671.0,1.0,788.0
PL91,PL0020,Akademia Obrony Narodowej,2012,0.0,1990.0,,,0.0,0.0,31.0,108.0,,,269.0,,569.0,0.0,0.0,0.0,1015.0,1.0,8571.0
PL91,PL0021,Akademia Pedagogiki Specjalnej im. Marii Grzegorzewskiej,2012,0.0,1922.0,,,0.0,0.0,4.0,21.0,,,332.0,,103.0,13462613.807441393,8836714.698783664,5763567.28080866,930.0,1.0,8262.0
PL92,PL0022,Uniwersytet Przyrodniczo-Humanistyczny w Siedlcach,2012,0.0,1969.0,,,0.0,0.0,5.0,40.0,,,566.0,,62.0,0.0,6485458.933734798,13036227.208641002,1699.0,1.0,9248.0
PL22,PL0023,Akademia Polonijna w Częstochowie,2012,1.0,1992.0,,,0.0,0.0,9.0,2.0,,,101.0,,,0.0,0.0,0.0,265.0,0.0,842.0
PL61,PL0024,Akademia Pomorska w Słupsku,2012,0.0,1969.0,,515210.1703825842,0.0,0.0,14.0,12.0,,,410.0,,74.0,10531459.841804668,2915167.156546467,7583649.9629603075,1038.0,1.0,4194.0
PL21,PL0026,Akademia Sztuk Pięknych im. Jana Matejki w Krakowie,2012,0.0,1873.0,,,0.0,0.0,70.0,62.0,,,281.0,,78.0,0.0,0.0,0.0,789.0,1.0,1300.0
PL71,PL0027,Akademia Sztuk Pięknych im. Władysława Strzemińskiego w Łodzi,2012,0.0,1945.0,,,0.0,0.0,40.0,40.0,,,194.0,,0.0,0.0,0.0,0.0,573.0,1.0,1370.0
PL63,PL0028,Akademia Sztuk Pięknych w Gdańsku,2012,0.0,1945.0,,,0.0,0.0,22.0,37.0,,,142.0,,26.0,0.0,0.0,0.0,421.0,1.0,884.0
PL22,PL0029,Akademia Sztuk Pięknych w Katowicach,2012,0.0,2001.0,,,0.0,0.0,7.0,0.0,,,101.0,,0.0,0.0,0.0,0.0,300.0,1.0,621.0
PL41,PL0030,Uniwersytet Artystyczny w Poznaniu,2012,0.0,1919.0,,,0.0,0.0,31.0,31.0,,,241.0,,15.0,0.0,0.0,0.0,742.0,1.0,1421.0
PL91,PL0031,Akademia Sztuk Pięknych w Warszawie,2012,0.0,1904.0,,,0.0,0.0,51.0,75.0,,,346.0,,81.0,0.0,0.0,0.0,1006.0,1.0,1657.0
PL51,PL0032,Akademia Sztuk Pięknych im. Eugeniusza Gepperta we Wrocławiu,2012,0.0,1946.0,,,0.0,0.0,30.0,47.0,,,200.0,,6.0,0.0,0.0,0.0,567.0,1.0,1184.0
PL91,PL0033,Akademia Teatralna im. Aleksandra Zelwerowicza w Warszawie,2012,0.0,1932.0,,,0.0,0.0,3.0,0.0,,,123.0,,0.0,0.0,0.0,0.0,403.0,1.0,366.0
PL22,PL0034,Akademia Techniczno-Humanistyczna w Bielsku-Białej,2012,0.0,2001.0,,856692.2360025806,0.0,0.0,20.0,74.0,,,391.0,,27.0,15159270.676512055,7625062.728511004,9586015.723946758,1111.0,1.0,7526.0
PL63,PL0035,Akademia Wychowania Fizycznego i Sportu im. Jędrzeja Śniadeckiego w Gdańsku,2012,0.0,1969.0,,288192.7019858054,0.0,0.0,5.0,12.0,,,182.0,,53.0,9290749.63557722,4424928.907687528,4912275.670896359,595.0,1.0,3258.0
PL21,PL0036,Akademia Wychowania Fizycznego im. Bronisława Czecha w Krakowie,2012,0.0,1950.0,,998159.963677205,0.0,0.0,28.0,39.0,,,283.0,,109.0,11084904.533180393,2777068.846034363,7559060.386646592,808.0,1.0,3958.0
PL41,PL0037,Akademia Wychowania Fizycznego im. Eugeniusza Piaseckiego w Poznaniu,2012,0.0,1922.0,,795994.9339259685,0.0,0.0,28.0,83.0,,,286.0,,97.0,12680956.818887852,3207828.5181733463,9034841.207254998,937.0,1.0,4715.0
PL22,PL0038,Akademia Wychowania Fizycznego im. Jerzego Kukuczki w Katowicach,2012,0.0,1970.0,,328816.88054101844,0.0,0.0,7.0,15.0,,,243.0,,119.0,10390709.011398666,3195426.1954261954,7061796.544555165,697.0,1.0,5350.0
PL91,PL0039,Akademia Wychowania Fizycznego im. Józefa Piłsudskiego w Warszawie,2012,0.0,1929.0,,663368.9392310082,0.0,0.0,92.0,114.0,,,413.0,,138.0,16452553.349105073,5262623.366071641,11351948.76574187,1265.0,1.0,6592.0
PL51,PL0040,Akademia Wychowania Fizycznego we Wrocławiu,2012,0.0,1946.0,,468133.9164097785,0.0,0.0,43.0,66.0,,,317.0,,177.0,11962864.72148541,3363347.4323129496,8466676.225296915,961.0,1.0,4234.0
PL91,PL0041,ALMAMER Szkoła Wyższa w Warszawie,2012,1.0,1994.0,,,0.0,0.0,,,,,85.0,,,0.0,0.0,0.0,251.0,0.0,2067.0
PL63,PL0042,Ateneum - Szkoła Wyższa w Gdańsku,2012,1.0,2004.0,,,0.0,0.0,3.0,4.0,,,49.0,,,0.0,0.0,0.0,150.0,0.0,2307.0
PL22,PL0045,Bielska Wyższa Szkoła im. Józefa Tyszkiewicza w Bielsku-Białej,2012,1.0,1996.0,,,0.0,0.0,12.0,6.0,,,51.0,,,0.0,0.0,0.0,148.0,0.0,788.0
PL91,PL0046,Chrześcijańska Akademia Teologiczna w Warszawie,2012,1.0,1954.0,,59263.5075393696,0.0,0.0,1.0,3.0,,,66.0,,113.0,2265634.334599851,697995.0773054222,1756517.7910005497,174.0,1.0,726.0
PL91,PL0047,Collegium Civitas w Warszawie,2012,1.0,1997.0,,,0.0,0.0,23.0,35.0,,,49.0,,0.0,0.0,0.0,0.0,170.0,0.0,2033.0
PL91,PL0048,Collegium Varsoviense w Warszawie,2012,1.0,2001.0,,,0.0,0.0,,,,,32.0,,,0.0,0.0,0.0,72.0,0.0,284.0
PL51,PL0049,Dolnośląska Szkoła Wyższa we Wrocławiu,2012,1.0,1997.0,,,0.0,0.0,25.0,26.0,,,178.0,,87.0,0.0,0.0,0.0,492.0,1.0,6853.0
PL51,PL0050,Dolnośląska Wyższa Szkoła Przedsiębiorczości i Techniki w Polkowicach,2012,1.0,2002.0,,,0.0,0.0,9.0,3.0,,,55.0,,,0.0,0.0,0.0,158.0,0.0,465.0
PL62,PL0052,Elbląska Uczelnia Humanistyczno-Ekonomiczna ,2012,1.0,2004.0,,,0.0,0.0,0.0,0.0,,,73.0,,,0.0,0.0,0.0,218.0,0.0,2321.0
PL91,PL0056,Europejska Wyższa Szkoła Prawa i Administracji w Warszawie,2012,1.0,1997.0,,,0.0,0.0,,,,,37.0,,,0.0,0.0,0.0,124.0,0.0,1473.0
PL63,PL0058,Gdańska Wyższa Szkoła Administracji,2012,1.0,2002.0,,,0.0,0.0,0.0,0.0,,,47.0,,,0.0,0.0,0.0,122.0,0.0,1505.0
PL63,PL0059,Gdańska Wyższa Szkoła Humanistyczna,2012,1.0,1999.0,,,0.0,0.0,5.0,1.0,,,99.0,,,0.0,0.0,0.0,307.0,0.0,3631.0
PL22,PL0060,Gliwicka Wyższa Szkoła Przedsiębiorczości,2012,1.0,2005.0,,,0.0,0.0,0.0,0.0,,,32.0,,,0.0,0.0,0.0,95.0,0.0,1093.0
PL41,PL0061,Gnieźnieńska Szkoła Wyższa Milenium,2012,1.0,2002.0,,,0.0,0.0,,,,,40.0,,,0.0,0.0,0.0,112.0,0.0,1363.0
PL22,PL0062,Górnośląska Wyższa Szkoła Handlowa im. Wojciecha Korfantego w Katowicach,2012,1.0,1994.0,,,0.0,0.0,3.0,23.0,,,233.0,,0.0,0.0,0.0,0.0,689.0,1.0,6601.0
PL63,PL0068,Kaszubsko-Pomorska Szkoła Wyższa w Wejherowie,2012,1.0,2003.0,,,0.0,0.0,,,,,38.0,,,0.0,0.0,0.0,106.0,0.0,390.0
PL81,PL0069,Katolicki Uniwersytet Lubelski Jana Pawła II,2012,1.0,1918.0,,2690993.380648553,0.0,0.0,53.0,155.0,,,1330.0,,1650.0,41810404.569025256,0.0,0.0,3920.0,1.0,17864.0
PL51,PL0070,Karkonoska Państwowa Szkoła Wyższa w Jeleniej Górze,2012,0.0,1998.0,,,0.0,0.0,7.0,6.0,,,131.0,,,3917604.6072597792,633952.25464191,3754845.030707098,356.0,0.0,1681.0
PL21,PL0072,Krakowska Akademia im. Andrzeja Frycza Modrzewskiego ,2012,1.0,2000.0,,,0.0,0.0,32.0,31.0,,,330.0,,0.0,0.0,0.0,0.0,1008.0,1.0,12465.0
PL21,PL0073,Krakowska Wyższa Szkoła Promocji Zdrowia ,2012,1.0,2002.0,,,0.0,0.0,,,,,42.0,,,0.0,0.0,0.0,130.0,0.0,1935.0
PL61,PL0074,Kujawsko-Pomorska Szkoła Wyższa w Bydgoszczy,2012,1.0,2000.0,,,0.0,0.0,19.0,11.0,,,165.0,,,0.0,0.0,0.0,462.0,0.0,5406.0
PL21,PL0080,Małopolska Wyższa Szkoła Ekonomiczna w Tarnowie,2012,1.0,1995.0,,,0.0,0.0,3.0,43.0,,,53.0,,,0.0,0.0,0.0,160.0,0.0,1730.0
PL21,PL0081,Małopolska Wyższa Szkoła im.Józefa Dietla w Krakowie,2012,1.0,2003.0,,,0.0,0.0,0.0,17.0,,,67.0,,,0.0,0.0,0.0,187.0,0.0,1816.0
PL71,PL0082,Mazowiecka Wyższa Szkoła Humanistyczno-Pedagogiczna w Łowiczu,2012,1.0,1993.0,,,0.0,0.0,,,,,22.0,,,0.0,0.0,0.0,104.0,0.0,529.0
PL51,PL0083,Międzynarodowa Wyższa Szkoła Logistyki i Transportu we Wrocławiu,2012,1.0,2001.0,,,0.0,0.0,3.0,6.0,,,35.0,,,0.0,0.0,0.0,113.0,0.0,1155.0
PL84,PL0085,Niepaństwowa Wyższa Szkoła Pedagogiczna w Białymstoku,2012,1.0,1996.0,,,0.0,0.0,0.0,0.0,,,38.0,,,0.0,0.0,0.0,98.0,0.0,1834.0
PL51,PL0086,Niepubliczna Wyższa Szkoła Medyczna we Wrocławiu,2012,1.0,2006.0,,,0.0,0.0,0.0,0.0,,,49.0,,,0.0,0.0,0.0,122.0,0.0,684.0
PL62,PL0087,Olsztyńska Szkoła Wyższa im. Józefa Rusieckiego ,2012,1.0,1997.0,,,0.0,0.0,0.0,4.0,,,67.0,,,0.0,0.0,0.0,212.0,0.0,2511.0
PL62,PL0088,Wyższa Szkoła Informatyki i Zarządzania im. Prof. Tadeusza Kotarbińskiego z siedzibą w Olsztynie,2012,1.0,1996.0,,,0.0,0.0,0.0,0.0,,,68.0,,,0.0,0.0,0.0,188.0,0.0,1697.0
PL52,PL0090,Państwowa Medyczna Wyższa Szkoła Zawodowa w Opolu,2012,0.0,2003.0,,,0.0,0.0,0.0,0.0,,,79.0,,,2283795.732071594,438717.2318206801,1797213.6592826247,209.0,0.0,1221.0
PL71,PL0091,"Państwowa Wyższa Szkoła Filmowa, Telewizyjna i Teatralna im. Leona Schillera w Łodzi",2012,0.0,1948.0,,,0.0,0.0,,,,,149.0,,50.0,0.0,0.0,0.0,547.0,1.0,1062.0
PL84,PL0092,Państwowa Wyższa Szkoła Informatyki i Przedsiębiorczości w Łomży,2012,0.0,2004.0,,,0.0,0.0,13.0,37.0,,,110.0,,,4825913.446603102,3930174.206036275,2408822.615719167,326.0,0.0,2144.0
PL21,PL0093,Państwowa Wyższa Szkoła Teatralna im. Ludwika Solskiego,2012,0.0,1946.0,,,0.0,0.0,5.0,7.0,,,107.0,,0.0,0.0,0.0,0.0,367.0,0.0,543.0
PL82,PL0094,Państwowa Wyższa Szkoła Wschodnioeuropejska w Przemyślu,2012,0.0,2001.0,,,0.0,0.0,8.0,7.0,,,111.0,,,3017420.6036275,275169.0682725166,2019308.433101536,334.0,0.0,1182.0
PL51,PL0095,Państwowa Wyższa Szkoła Zawodowa im. Angelusa Silesiusa w Wałbrzychu,2012,0.0,1999.0,,1433.794537242813,0.0,0.0,10.0,30.0,,,110.0,,,3505149.7120462637,736946.4955671851,2763471.6945061767,286.0,0.0,2740.0
PL41,PL0096,Państwowa Wyższa Szkoła Zawodowa im. Jana Amosa Komeńskiego w Lesznie,2012,0.0,1999.0,,,0.0,0.0,0.0,6.0,,,184.0,,,4674887.088680192,904796.0427270771,3770330.0117093218,513.0,0.0,2894.0
PL82,PL0097,Państwowa Wyższa Szkoła Zawodowa im. Jana Grodka w Sanoku,2012,0.0,2001.0,,,0.0,0.0,1.0,7.0,,,98.0,,,2702463.7369464952,473486.7493488182,2234043.0616292683,256.0,0.0,1411.0
PL82,PL0098,Państwowa Wyższa Szkoła Techniczno Ekonomiczna im. ks. Bronisława Markiewicza w Jarosławiu,2012,0.0,1998.0,,5496.212392764117,0.0,0.0,13.0,15.0,,,246.0,,,7506870.265490958,1891270.580925753,5382727.5551413465,629.0,0.0,3644.0
PL81,PL0099,Państwowa Szkoła Wyższa im. Papieża Jana Pawła II w Białej Podlaskiej,2012,0.0,2000.0,,10036.561760699693,0.0,0.0,4.0,22.0,,,241.0,,,7182832.7000740785,2929098.860133343,5051903.36224819,674.0,0.0,3719.0
PL41,PL0100,Państwowa Wyższa Szkoła Zawodowa im. Prezydenta Stanisława Wojciechowskiego w Kaliszu,2012,0.0,1999.0,,,0.0,0.0,33.0,15.0,,,308.0,,,8067961.861065309,2760962.5540660024,5740005.257246636,809.0,0.0,4464.0
PL82,PL0101,Państwowa Wyższa Szkoła Zawodowa im. prof. Stanisława Tarnowskiego w Tarnobrzegu,2012,0.0,2001.0,,4062.417855521304,0.0,0.0,,,,,45.0,,,2022845.126293402,198365.4742275432,1734174.4927951824,152.0,0.0,915.0
PL41,PL0102,Państwowa Wyższa Szkoła Zawodowa im. Stanisława Staszica w Pile,2012,0.0,2000.0,,,0.0,0.0,10.0,47.0,,,151.0,,,4796998.590102038,1307620.6179654454,3496188.4961884962,414.0,0.0,2305.0
PL51,PL0103,Państwowa Wyższa Szkoła Zawodowa im. Witelona w Legnicy,2012,0.0,1998.0,,,0.0,0.0,49.0,18.0,,,222.0,,,7238750.687026549,2249504.1460558698,5506464.023705401,609.0,0.0,4841.0
PL81,PL0104,Państwowa Wyższa Szkoła Zawodowa w Chełmie,2012,0.0,2001.0,,5257.246636556981,0.0,0.0,0.0,7.0,,,166.0,,,6839199.942648219,2396683.1553038447,4910865.772934739,511.0,0.0,2560.0
PL92,PL0105,Państwowa Wyższa Szkoła Zawodowa w Ciechanowie,2012,0.0,2001.0,,,0.0,0.0,6.0,25.0,,,102.0,,,2933782.5889550024,650034.6500346499,2306927.6172724445,297.0,0.0,1723.0
PL62,PL0106,Państwowa Wyższa Szkoła Zawodowa w Elblągu,2012,0.0,1998.0,,,0.0,0.0,6.0,47.0,,,196.0,,,6550290.343393792,2129352.1638349225,4433412.192032881,532.0,0.0,3527.0
PL51,PL0107,Państwowa Wyższa Szkoła Zawodowa w Głogowie,2012,0.0,2004.0,,,0.0,0.0,0.0,8.0,,,76.0,,,2395870.6717327405,1267665.5435276122,1472435.3000215068,189.0,0.0,947.0
PL41,PL0108,Państwowa Wyższa Szkoła Zawodowa im. Hipolita Cegielskiego w Gnieźnie,2012,0.0,2004.0,,,0.0,0.0,0.0,1.0,,,59.0,,,1819246.3020049224,390924.0805792529,1387650.249719215,177.0,0.0,737.0
PL43,PL0109,Państwowa Wyższa Szkoła Zawodowa w Gorzowie Wielkopolskim,2012,0.0,1998.0,,,0.0,0.0,10.0,10.0,,,222.0,,,5957416.302243887,1399837.5032857792,4505197.5051975055,617.0,0.0,3042.0
PL41,PL0110,Państwowa Wyższa Szkoła Zawodowa w Koninie,2012,0.0,1998.0,,,0.0,0.0,30.0,0.0,,,157.0,,,5555953.831815901,1625397.280569694,4115731.115731117,443.0,0.0,3105.0
PL82,PL0111,Państwowa Wyższa Szkoła Zawodowa im. Stanisława Pigonia w Krośnie,2012,0.0,1999.0,,79575.59681697612,0.0,0.0,51.0,48.0,,,203.0,,,6573947.9532582965,2529667.598633116,4762874.280115658,521.0,0.0,3469.0
PL21,PL0112,Państwowa Wyższa Szkoła Zawodowa im. Stanisława Pigonia w Krośnie,2012,0.0,1998.0,,,0.0,0.0,7.0,37.0,,,318.0,,,6876717.566372737,1807871.532009463,5942194.183573494,809.0,0.0,4684.0
PL52,PL0113,Państwowa Wyższa Szkoła Zawodowa w Nysie,2012,0.0,2001.0,,,0.0,0.0,40.0,67.0,,,181.0,,,6448012.999737138,824861.9972757903,4966688.173584725,536.0,0.0,3280.0
PL21,PL0114,Państwowa Wyższa Szkoła Zawodowa im. Rotmistrza Witolda Pileckiego w Oświęcimiu,2012,0.0,2005.0,,,0.0,0.0,0.0,2.0,,,90.0,,,2808086.601190049,322771.0469089779,1685234.3059239609,228.0,0.0,1206.0
PL92,PL0115,Państwowa Wyższa Szkoła Zawodowa w Płocku,2012,0.0,1999.0,,,0.0,0.0,0.0,4.0,,,129.0,,,4011996.080961598,906683.8722011134,3016894.8789638444,339.0,0.0,2450.0
PL22,PL0116,Państwowa Wyższa Szkoła Zawodowa w Raciborzu,2012,0.0,2002.0,,,0.0,0.0,0.0,0.0,,,181.0,,,4615145.649628408,1363968.7432790885,3603125.672091189,500.0,0.0,1795.0
PL71,PL0118,Państwowa Wyższa Szkoła Zawodowa w Skierniewicach,2012,0.0,2005.0,,,0.0,0.0,0.0,0.0,,,75.0,,,1919611.91961192,565321.2894592204,1395392.7402203262,189.0,0.0,1313.0
PL43,PL0119,Państwowa Wyższa Szkoła Zawodowa w Sulechowie,2012,0.0,1998.0,,,0.0,0.0,0.0,9.0,,,94.0,,,3275742.5860874136,604559.4666284322,2388892.871651492,295.0,0.0,982.0
PL84,PL0120,Państwowa Wyższa Szkoła Zawodowa im. prof. Edwarda F. Szczepaniaka w Suwałkach,2012,0.0,2005.0,,,0.0,0.0,3.0,16.0,,,127.0,,,4017970.2248667767,2443520.443520444,2369130.4036131618,372.0,0.0,2285.0
PL21,PL0121,Państwowa Wyższa Szkoła Zawodowa w Tarnowie,2012,0.0,1998.0,,,0.0,0.0,0.0,17.0,,,304.0,,,8326761.775037638,1915023.7770927425,6991827.371137716,822.0,0.0,4339.0
PL42,PL0122,Państwowa Wyższa Szkoła Zawodowa w Wałczu,2012,0.0,2004.0,,477.931512414271,0.0,0.0,0.0,3.0,,,51.0,,,1841709.083088393,270724.3052070638,1027170.4064807512,131.0,0.0,546.0
PL81,PL0123,Państwowa Wyższa Szkoła Zawodowa im. Szymona Szymonowica w Zamościu,2012,0.0,2005.0,,,0.0,0.0,2.0,7.0,,,68.0,,,2165507.682749062,457332.664229216,1463497.98073936,177.0,0.0,1099.0
PL61,PL0124,Państwowa Wyższa Szkoła Zawodowa we Włocławku,2012,0.0,2002.0,,,0.0,0.0,40.0,24.0,,,89.0,,,2884077.711663918,1043324.4916003536,2239085.239085239,248.0,0.0,1642.0
PL21,PL0125,Uniwersytet Papieski Jana Pawła II w Krakowie,2012,1.0,1981.0,,,0.0,0.0,15.0,31.0,,,225.0,,445.0,0.0,0.0,0.0,639.0,1.0,3643.0
PL91,PL0126,Papieski Wydział Teologiczny w Warszawie im. św. Jana Chrzciciela,2012,1.0,1988.0,,,0.0,0.0,0.0,2.0,,,126.0,,12.0,0.0,0.0,0.0,352.0,1.0,702.0
PL51,PL0128,Papieski Wydział Teologiczny we Wrocławiu,2012,1.0,1968.0,,,0.0,0.0,,,,,50.0,,226.0,0.0,0.0,0.0,145.0,1.0,1024.0
PL22,PL0130,Podhalańska Państwowa Wyższa Szkoła Zawodowa w Nowym Targu,2012,0.0,2001.0,,,0.0,0.0,1.0,33.0,,,147.0,,,3351255.765048868,895643.654264344,2622601.381222071,387.0,1.0,1984.0
PL84,PL0133,Politechnika Białostocka,2012,0.0,1949.0,,2295266.0883695367,0.0,0.0,259.0,117.0,,,692.0,,158.0,30304681.33916409,11510622.027863406,21334002.43745071,2156.0,1.0,13530.0
PL22,PL0134,Politechnika Częstochowska,2012,0.0,1949.0,,5582240.064998685,0.0,0.0,15.0,51.0,,,799.0,,441.0,34919826.98879251,11269553.373001644,22612899.37152005,2289.0,1.0,12075.0
PL63,PL0135,Politechnika Gdańska,2012,0.0,1904.0,,21961191.96119196,1.0,0.0,193.0,302.0,,,1185.0,,627.0,79838220.18304776,33807799.8422826,47361555.18914139,3965.0,1.0,27298.0
